key,province_count,id,subsistence_building,city,port,farm,mine,wood,arable_land,resource_building_iron_mine,resource_building_lead_mine,resource_building_logging_camp,resource_building_fishing_wharf,naval_exit_id,resource_building_coal_mine,resource_building_sulfur_mine,resource_building_whaling_station,resource_building_oil_rig,undiscovered_amount_resource_building_oil_rig,discovered_amount_resource_building_oil_rig,resource_building_gold_mine,resource_building_rubber_plantation,undiscovered_amount_resource_building_rubber_plantation,discovered_amount_resource_building_rubber_plantation,resource_building_gold_field,undiscovered_amount_resource_building_gold_field,discovered_amount_resource_building_gold_field,center_province,diorama_radius_multiplier,diorama_center_offset
STATE_TOHOKU,20,529,building_subsistence_rice_farm,xB090C0,xE0D080,x1BAF33,xF01040,x3190C0,80.0,53,33,15,15,3059.0,6,51,5,4,4,0,2,0,0,0,0,0,0,,,
STATE_KANTO,11,530,building_subsistence_rice_farm,xEF9040,x7010C0,x709040,xD350FB,x478599,117.0,1,49,9,10,3086.0,0,21,2,0,0,0,0,0,0,0,0,0,0,xEF9040,,
STATE_TOKAI,10,531,building_subsistence_rice_farm,x9B2E00,x31D0C0,x31D0C0,xC02285,xCCB03E,107.0,0,38,16,16,3086.0,0,12,0,1,1,0,0,0,0,0,0,0,0,,,
STATE_HOKUSHINETSU,9,931,building_subsistence_rice_farm,x5A57C3,xE76E8F,x779089,xEF90C0,xB0D040,104.0,15,4,10,16,3059.0,0,6,0,7,7,0,3,0,0,0,0,0,0,,,
STATE_KANSAI,6,532,building_subsistence_rice_farm,xB03EF0,x70D040,x305040,x70D040,x614287,95.0,0,18,9,10,3086.0,0,0,6,0,0,0,1,0,0,0,0,0,0,,,
STATE_KYOTO,4,930,building_subsistence_rice_farm,x705040,x879C25,x8EC4C9,x8EC4C9,x8EC4C9,44.0,2,0,9,10,3059.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_KYUSHU,12,533,building_subsistence_rice_farm,x70CF00,xAE5874,xCEA020,x705080,x73414A,101.0,6,9,7,18,3058.0,52,31,0,0,0,0,1,0,0,0,0,0,0,x705080,,
STATE_RYUKYU_ISLANDS,3,1030,building_subsistence_orchard,xF0F061,xF0D080,xF0F061,xF0F061,xF0F061,15.0,0,0,0,5,3058.0,4,6,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_CHUGOKU,8,534,building_subsistence_rice_farm,x715101,x715101,x1151C0,xF05001,x77D64C,101.0,16,11,20,12,3086.0,8,0,3,0,0,0,0,0,0,0,0,0,0,,,
STATE_SHIKOKU,5,535,building_subsistence_rice_farm,x7C9BEB,xEFD040,xEFD040,x5D5512,xF05040,56.0,4,38,11,9,3086.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_SEOUL,12,536,building_subsistence_rice_farm,xA0E2EE,xB05000,x03EAAF,x70EFC0,x305000,70.0,15,27,19,6,3138.0,12,0,3,0,0,0,2,0,0,0,0,0,0,,,
STATE_BUSAN,7,537,building_subsistence_rice_farm,x31D000,xC3F34F,x806A04,x806A04,x9BA8B5,85.0,5,12,7,11,3058.0,6,0,7,0,0,0,0,0,0,0,0,0,0,,,
STATE_YANGHO,11,690,building_subsistence_rice_farm,xF91D98,x8ACAAA,x8ACAAA,xB0D000,x34B782,110.0,0,11,7,8,3058.0,5,6,2,0,0,0,0,0,0,0,0,0,0,,,
STATE_SARIWON,14,538,building_subsistence_rice_farm,x08C343,x21D080,xEDB9A8,x00227F,xBD9C6F,40.0,45,24,21,17,3059.0,9,0,0,0,0,0,2,0,0,0,0,0,0,,,
STATE_PYONGYANG,19,539,building_subsistence_rice_farm,xDD6252,x11044D,xDD6252,x880F26,x47D537,100.0,36,15,7,8,3138.0,17,0,0,0,0,0,5,0,0,0,0,0,0,,,
STATE_MALAYA,23,540,building_subsistence_rice_farm,x8E3305,xC00130,x76546D,x08673B,xCAB9F2,35.0,0,24,17,10,3051.0,32,0,0,0,0,0,0,40,40,0,0,0,0,,,
STATE_NORTH_BORNEO,39,541,building_subsistence_farm,x800170,xC531AE,x91B40F,xC0B7FD,xC65120,20.0,24,0,20,8,3056.0,0,36,0,20,20,0,0,16,16,0,8,8,0,,,
STATE_WEST_BORNEO,38,542,building_subsistence_farm,xFFE074,x4DD36E,x445D59,x1C7417,x6D4CDF,22.0,0,30,17,7,3072.0,0,0,0,0,0,0,0,12,12,0,10,6,4,,,
STATE_EAST_BORNEO,63,543,building_subsistence_farm,xDB778E,x4D4D9B,xCC69E2,xAC440F,xF6BB4E,40.0,0,0,20,9,3052.0,28,0,0,60,60,0,0,28,28,0,0,0,0,,,
STATE_WEST_JAVA,8,544,building_subsistence_rice_farm,x5CC6B6,xD70117,x975BCA,x5CC6B6,xA0DFEF,110.0,0,0,8,11,3052.0,20,32,0,20,20,0,0,12,12,0,0,0,0,,,
STATE_EAST_JAVA,10,545,building_subsistence_rice_farm,x1D38B7,x1D38B7,xD91A27,xEF70EC,xC226AF,60.0,0,0,7,8,3052.0,0,40,0,20,20,0,0,12,12,0,0,0,0,,,
STATE_CENTRAL_JAVA,11,912,building_subsistence_rice_farm,xD19D2E,xA06070,xA06070,x727A46,x143969,80.0,0,0,6,4,3052.0,0,32,0,0,0,0,0,8,8,0,0,0,0,,,
STATE_NORTH_SUMATRA,37,546,building_subsistence_farm,xAE71B4,x8A3E15,x87F7B6,x8B7A14,xD3A66E,60.0,0,0,29,13,3158.0,40,48,0,0,0,0,0,28,28,0,0,0,0,,,
STATE_SOUTH_SUMATRA,30,914,building_subsistence_farm,x3099D2,xA97585,x27FD1C,x0D0BEB,xDBE794,40.0,0,0,29,13,3158.0,40,48,0,20,20,0,0,28,28,0,0,0,0,,,
STATE_ACEH,21,547,building_subsistence_farm,x7E3D68,x1C8420,x9A7E0B,xEB815E,x07B7F0,40.0,15,0,14,8,3051.0,0,20,0,25,25,0,0,18,18,0,0,0,0,,,
STATE_WESTERN_NEW_GUINEA,75,548,building_subsistence_farm,x0DC0D2,x39DD3B,x1C9F62,xAFF001,xC6416E,40.0,18,0,20,9,3125.0,0,0,2,15,15,0,0,8,8,0,0,0,0,,,
STATE_MOLUCCAS,16,549,building_subsistence_fishing_village,xAF6607,xB346EB,xD3A69B,xB346EB,xD986F1,20.0,0,0,4,6,3125.0,0,0,0,0,0,0,0,4,4,0,0,0,0,,,
STATE_CELEBES,34,913,building_subsistence_rice_farm,x63E362,x0C7820,x63E362,x5585BD,xF0B767,40.0,27,0,14,4,3125.0,0,0,0,0,0,0,0,4,4,0,0,0,0,,,
STATE_EASTERN_NEW_GUINEA,85,550,building_subsistence_farm,xA95FFF,x686A28,xAB408F,x26A798,x9ACD2A,30.0,24,0,16,10,3129.0,0,32,2,15,15,0,0,12,12,0,0,0,0,,,
STATE_SUNDA_ISLANDS,16,551,building_subsistence_rice_farm,xCF8A98,x5ABA94,x100090,x900090,x3CCE91,60.0,24,0,17,10,3052.0,0,40,0,0,0,0,0,8,8,0,0,0,0,,,
STATE_MINDANAO,17,552,building_subsistence_farm,x2D5E65,xF0014A,xBC5002,x4C67A7,xCAFE73,60.0,36,0,14,8,3125.0,0,0,0,0,0,0,0,10,10,0,0,0,0,,,
STATE_LUZON,25,553,building_subsistence_rice_farm,x0D8236,xF4CD9C,x31F0E0,x33B5F8,xEB310E,80.0,24,0,20,12,3056.0,0,0,0,0,0,0,0,4,4,0,0,0,0,,,
STATE_VISAYAS,15,554,building_subsistence_rice_farm,xD2CA4A,x90F80A,x90F80A,x46EA60,x05FD19,65.0,30,0,18,10,3157.0,5,0,0,0,0,0,0,4,4,0,0,0,0,,,
STATE_WEST_MICRONESIA,5,555,building_subsistence_fishing_village,x71414D,xA7F7E3,x71414D,x414170,x71414D,5.0,0,0,2,3,3157.0,0,0,3,0,0,0,0,0,0,0,0,0,0,x71414D,,
STATE_EAST_MICRONESIA,6,1000,building_subsistence_fishing_village,x808011,x808011,x808011,x808011,x808011,5.0,0,0,2,3,3002.0,0,0,3,0,0,0,0,0,0,0,0,0,0,x808011,,
STATE_SOLOMON_ISLANDS,7,556,building_subsistence_fishing_village,x898945,x898945,x874589,x3B8EEB,x2B5E69,5.0,0,0,2,3,3129.0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,
STATE_NAURU,2,1006,building_subsistence_fishing_village,x418382,xC041F0,x418382,x418382,x418382,5.0,0,0,2,3,3002.0,0,12,3,0,0,0,0,0,0,0,0,0,0,,,
STATE_FIJI,3,1002,building_subsistence_fishing_village,xC04D30,x61A3E3,x53FA6E,x53FA6E,x53FA6E,5.0,0,0,2,4,3156.0,0,0,4,0,0,0,0,0,0,0,0,0,0,x61A3E3,,
STATE_VANUATU,3,1003,building_subsistence_fishing_village,x75A377,x504090,x75A377,x5178BC,x5178BC,5.0,0,0,2,3,3129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_KANAK,3,1004,building_subsistence_fishing_village,x665AAF,x302090,x665AAF,x302090,x302090,5.0,0,8,2,3,3129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_BOUGAINVILLE,3,1005,building_subsistence_fishing_village,x97FBC3,x97FBC3,x9BC5AD,x9BC5AD,x9BC5AD,5.0,0,0,2,2,3129.0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,
STATE_TAHITI,23,557,building_subsistence_fishing_village,x54BB3D,xA000B0,xA000B0,x98C69C,x0181B0,10.0,0,0,4,5,3150.0,0,0,8,0,0,0,0,0,0,0,0,0,0,,,
STATE_TONGA,4,1020,building_subsistence_fishing_village,x208030,xA7F8A1,xC00010,xA7F8A1,xC00010,5.0,0,0,2,3,3156.0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,
STATE_NEW_SOUTH_WALES,196,558,building_subsistence_farm,xFDFB3F,xAEFFEB,x8B56F5,x24AEFA,x799B34,40.0,36,24,7,8,3122.0,80,0,4,30,30,0,0,0,0,0,12,12,0,,,
STATE_VICTORIA,62,559,building_subsistence_farm,x1BC4A6,x11C030,xCC9C60,xC04012,xC21B54,40.0,0,0,11,8,3122.0,0,24,3,0,0,0,0,0,0,0,6,6,0,,,
STATE_TASMANIA,21,1022,building_subsistence_farm,x4BBCDF,x9088C7,xEC439A,x05B74C,xBB312B,15.0,15,15,8,6,3122.0,0,0,2,0,0,0,0,0,0,0,6,6,0,,,
STATE_QUEENSLAND,367,560,building_subsistence_pasture,x692E65,xFC6230,x0E58D6,x57456E,xA70E88,20.0,45,45,5,12,3129.0,0,0,3,0,0,0,0,0,0,0,0,0,0,,,
STATE_SOUTH_AUSTRALIA,205,561,building_subsistence_pasture,x4064E2,x90DF50,xC53983,x6F472E,xD471D4,40.0,30,36,0,8,3121.0,0,60,2,0,0,0,0,0,0,0,0,0,0,,,
STATE_WESTERN_AUSTRALIA,549,562,building_subsistence_pasture,x835810,x79C4FB,x98FA26,x8D829F,x74551C,36.0,30,0,6,9,3110.0,40,0,3,0,0,0,0,0,0,0,8,8,0,,,
STATE_NORTHERN_TERRITORY,292,563,building_subsistence_farm,xE1EF33,x7ED764,xF943B8,x3F7FA7,xA4B8B3,10.0,0,0,5,6,3125.0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,
STATE_NORTH_ISLAND,35,564,building_subsistence_farm,x1000F0,x0A9415,xEBB583,x59DF28,x0AA01A,30.0,27,0,11,8,3122.0,28,0,3,0,0,0,0,0,0,0,4,4,0,,,
STATE_SOUTH_ISLAND,47,565,building_subsistence_farm,xD8C27E,xC5AD14,x6A5DDE,xD040B0,x50F19B,30.0,0,0,7,10,3156.0,0,0,4,0,0,0,0,0,0,0,6,6,0,,,
STATE_URAL,123,566,building_subsistence_farm,x79430B,,x665888,x492819,x317252,60.0,96,81,27,0,,84,0,0,0,0,0,2,0,0,0,6,6,0,,,
STATE_TOMSK,301,567,building_subsistence_farm,x875B76,,xB17826,xAD226E,x02FAB2,90.0,27,0,26,0,,85,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_TUVA,68,600,building_subsistence_farm,x587F78,,xE24AC6,x8C119F,x01871B,15.0,18,0,14,0,,44,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_TOBOLSK,155,568,building_subsistence_farm,x0C4124,,x3D8542,xB50B04,xC2DCCF,53.0,10,0,30,0,,44,0,0,60,60,0,0,0,0,0,0,0,0,,,
STATE_UPPER_YENISEYSK,1559,569,building_subsistence_pasture,x337D99,,x2A9999,x49BC6A,x38CAD7,10.0,10,0,48,0,,15,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_OB,488,571,building_subsistence_pasture,x0DD9F5,,x620328,x565055,xB28F60,2.0,0,0,22,0,,20,0,0,60,60,0,0,0,0,0,0,0,0,,,
STATE_CHUKOTKA,474,575,building_subsistence_fishing_village,x4CFB0E,xE720A3,x521127,xB8978D,x633AE3,2.0,0,0,13,9,3041.0,36,0,3,0,0,0,0,0,0,0,4,4,0,,,
STATE_KAMCHATKA,256,576,building_subsistence_fishing_village,xE14119,x7D2AB5,x61DF32,x33BBD3,x9E6A2C,4.0,0,0,13,15,3132.0,0,0,8,0,0,0,0,0,0,0,2,2,0,,,
STATE_OKHOTSK,336,579,building_subsistence_fishing_village,x2D1672,xD77A02,x13DD66,xB679E5,x806D27,2.0,0,0,10,10,3118.0,36,0,5,0,0,0,0,0,0,0,8,8,0,,,
STATE_YAKUTSK,1207,581,building_subsistence_pasture,xE77F10,,x3DAB58,xF71C2F,xDF23A0,14.0,0,16,23,0,,36,0,0,5,5,0,0,0,0,0,8,8,0,,,
STATE_TRANS_BAIKAL,202,582,building_subsistence_farm,x15176F,,x7576FE,x2C83FA,x521AC8,36.0,33,28,24,0,,80,44,0,10,10,0,0,0,0,0,0,0,0,,,
STATE_IRKUTSK,350,583,building_subsistence_farm,x53DDD0,,x391CB4,x638769,x982F85,30.0,36,0,30,0,,50,0,0,10,10,0,0,0,0,0,0,0,0,,,
STATE_TALINN,12,151,building_subsistence_farm,xD737E2,xD29762,x25CC83,x5C8F48,x80A021,22.0,0,0,9,8,3082.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_TARTU,10,802,building_subsistence_farm,xBCF2BB,x8487D5,xB9FF4E,x297D54,xBF6060,18.0,0,0,7,7,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_RIGA,18,152,building_subsistence_farm,x00A0A0,x00A0A0,xE7C9B1,x521396,xBF2060,38.0,0,0,11,10,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_COURLAND,13,801,building_subsistence_farm,xF4B54B,x4A8E5D,xFD1424,xFA8436,x74042F,22.0,0,0,7,6,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_KAUNAS,23,153,building_subsistence_farm,xCD7291,xBFE867,xE0B943,x0980C8,xC0A0A0,56.0,0,0,8,2,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_VILNIUS,3,800,building_subsistence_farm,xF2CB3D,,x41E061,x0161A0,x0161A0,31.0,0,0,7,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_KUOPIO,32,803,building_subsistence_farm,x8DCF76,,xB81268,x51CC44,xED8DC6,25.0,11,0,42,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_UUSIMAA,30,13,building_subsistence_farm,xCC9AA7,xD2FDBF,x22CBD6,xAFE141,x61C0E0,32.0,5,5,36,8,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_WEST_KARELIA,19,917,building_subsistence_farm,xAB4A30,x3EFDA0,x3CFB81,xAD3FF9,x934610,22.0,18,0,28,2,3082.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_ALAND,2,1021,building_subsistence_fishing_village,xE04161,x459052,x459052,x459052,x459052,2.0,0,0,2,2,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_OSTROBOTHNIA,27,14,building_subsistence_farm,xED5B1B,xFBFA4C,xC4EB7D,x993955,x3DBB6E,15.0,0,5,25,10,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_OULU,134,804,building_subsistence_farm,xB84B48,x1ADDF7,x0193AC,x73B911,x9AB681,8.0,45,0,56,10,3000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_EAST_KARELIA,111,139,building_subsistence_farm,x474459,xE3121F,xC16D56,xA857F6,xB7363A,10.0,25,0,30,5,3039.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_KOLA,110,805,building_subsistence_farm,x91984B,xF2B2C8,x57190F,xE229D5,xA09A15,2.0,85,0,25,10,3039.0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_INGRIA,30,131,building_subsistence_farm,xCD164E,xCD164E,xDED975,xB64167,x80A0E0,50.0,0,0,25,10,3082.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_MOSCOW,12,132,building_subsistence_farm,x13D91C,,x54C962,x8B324E,xE19E7E,60.0,30,0,34,0,,60,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_BREST,32,133,building_subsistence_farm,x8ABE62,,xAB3AC5,x157352,xA6BED3,75.0,0,0,14,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_VOLHYNIA,12,134,building_subsistence_farm,x5A26AE,,x5A26AE,x8201CF,xAC3079,40.0,0,0,18,0,,42,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_KIEV,44,135,building_subsistence_farm,x8CE323,,x2472F3,xCD2CE5,x54B5C4,175.0,14,0,32,0,,36,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_ORYOL,44,136,building_subsistence_farm,x331CB3,,x92C7C8,x8BC0CA,xA02120,180.0,16,0,72,0,,58,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_SMOLENSK,25,137,building_subsistence_farm,xECBC4D,,xD8537A,x93DF31,x9692BD,62.0,0,0,24,0,,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_MOGILEV,22,138,building_subsistence_farm,x7E7DA7,,xC0A0E0,x8061E0,xC6D645,70.0,0,0,21,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_ARKHANGELSK,81,140,building_subsistence_farm,xCF8844,x125781,xF29885,x956021,x360D95,15.0,0,0,14,10,3039.0,0,0,0,0,0,0,2,0,0,0,8,8,0,,,
STATE_NOVGOROD,70,141,building_subsistence_farm,xCDE8A8,,x834B21,x68E99E,xA90928,70.0,0,0,40,0,,24,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_CRIMEA,9,142,building_subsistence_farm,x31E0E0,xB0DFDF,x61F467,x706060,xf56D13,40.0,15,0,4,12,3036.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_KHARKOV,34,143,building_subsistence_farm,xFA0D5E,,xD0DA95,x628FBE,x1CB8D8,150.0,28,0,20,0,,60,0,0,12,12,0,0,0,0,0,0,0,0,,,
STATE_KURSK,37,144,building_subsistence_farm,x1A9007,,x40DFDF,xC761A3,x6161A0,115.0,93,0,31,0,,0,12,0,0,0,0,0,0,0,0,3,3,0,,,
STATE_TVER,31,145,building_subsistence_farm,x9AA8A6,,xBA8413,x9A12DD,x391276,68.0,0,0,36,0,,8,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_CHERSON,35,146,building_subsistence_farm,xB02161,x716121,x89CE7C,xFD6659,x5BE6ED,80.0,92,0,8,12,3036.0,48,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_GALICH,282,147,building_subsistence_farm,xF42CBB,,x21F08B,x13128B,x29DFEF,70.0,12,0,48,0,,72,0,0,20,20,0,0,0,0,0,0,0,0,,,
STATE_MINSK,26,148,building_subsistence_farm,xA16195,,x2EB844,x80E0A0,x26722B,90.0,8,0,35,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_ROSTOV,53,149,building_subsistence_farm,x25A8D9,x805180,xFE531B,x3B9730,xA71AE3,125.0,0,0,7,0,3094.0,108,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_PERM,90,150,building_subsistence_farm,xFF1174,,xC4199A,x4E936E,xE53D48,70.0,75,0,35,0,,80,0,0,60,60,0,0,0,0,0,0,0,0,,,
STATE_KAZAN,38,439,building_subsistence_farm,x1FDAE5,,x118263,xDEBD6D,x0E6979,85.0,0,0,12,0,,30,0,0,60,60,0,0,0,0,0,0,0,0,,,
STATE_URALSK,153,441,building_subsistence_pasture,x0A5203,,x77E944,xD1364F,xEFFD2B,35.0,0,0,7,0,,0,0,0,60,60,0,0,0,0,0,0,0,0,,,
STATE_KHIVA,41,442,building_subsistence_farm,xA487BA,,x5BB27E,xC6FC10,xA487BA,85.0,0,0,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_SEMIRECHE,144,447,building_subsistence_pasture,x2477C7,,x02DF90,x7D13F1,x25DC1F,32.0,0,16,4,0,,28,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_JETISY,121,681,building_subsistence_pasture,x3ACAE1,,x61B92A,x1240CA,x5A8261,50.0,0,20,4,0,,12,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_AKMOLINSK,212,448,building_subsistence_pasture,xD7671E,,x9C66DA,xFA13C2,xDF3E66,45.0,16,0,6,0,,68,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_FERGANA,16,806,building_subsistence_farm,x3D854F,,x6EA842,x542EFD,xAD3425,150.0,21,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_MERZ,43,807,building_subsistence_farm,xFAAE74,,x6D1768,x070194,x622B3C,38.0,21,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_SYRDARYA,212,808,building_subsistence_pasture,x46CEC2,,x78E5EA,x669165,x73AEDA,65.0,15,60,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_AKTOBE,99,809,building_subsistence_pasture,x1E7905,,xF66290,x5DCF1A,x62EE42,24.0,10,0,3,0,,0,0,0,30,30,0,0,0,0,0,0,0,0,,,
STATE_KALMYKIA,25,810,building_subsistence_pasture,x1D7F6C,,xCAF7B3,x9743F5,xEEDC59,8.0,0,0,3,0,,0,0,0,10,10,0,0,0,0,0,0,0,0,,,
STATE_NORTH_CAUCASUS,18,811,building_subsistence_farm,x9A6A44,,xEE9B40,x0BDBDA,x2790A8,25.0,12,0,25,0,,16,0,0,25,25,0,0,0,0,0,4,4,0,,,
STATE_TAURIDA,26,812,building_subsistence_farm,xCFBD13,xF0E061,x0EBC1D,xC262E0,x5AB195,110.0,48,0,8,12,3094.0,35,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_TAMBOV,41,816,building_subsistence_farm,x41D846,,xE66DB2,xFE56AF,x74730E,155.0,10,0,35,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_RYAZAN,24,817,building_subsistence_farm,x14830F,,xE1114E,xC6A70B,x92470A,65.0,0,0,28,0,,21,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_VITEBSK,16,819,building_subsistence_farm,x061F7B,,x0153E3,x3D1AAA,xEF4591,55.0,0,0,12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_PSKOV,26,820,building_subsistence_farm,xA981B3,,x6859CA,x3266DE,x89D566,52.0,0,0,24,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_YAROSLAVL,51,821,building_subsistence_farm,x74EDD1,,xFFEC80,xCC840C,x130A3E,185.0,6,0,67,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_NIZHNY_NOVGOROD,39,823,building_subsistence_farm,x202BAA,,xF0B801,xE1A4D3,x9439A0,80.0,25,0,24,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_VYATKA,59,824,building_subsistence_farm,x8BAC4A,,x2D9E21,x2101B3,x3BB87B,115.0,0,0,36,0,,15,10,0,25,25,0,0,0,0,0,0,0,0,,,
STATE_UFA,55,825,building_subsistence_farm,xF413F5,,x2C4BD2,x420ECB,xA6E140,75.0,25,16,25,0,,10,0,0,35,35,0,0,0,0,0,0,0,0,,,
STATE_SURGUT,312,826,building_subsistence_pasture,xBA1DC9,,xD3E041,xD3522B,x5775A5,4.0,0,0,32,0,,0,0,0,120,120,0,0,0,0,0,0,0,0,,,
STATE_KRASNOYARSK,136,827,building_subsistence_farm,x0B5759,,xCD6CFD,x212D4B,x6CC996,45.0,15,0,60,0,,40,0,0,0,0,0,0,0,0,0,12,12,0,,,
STATE_ALTAI,54,828,building_subsistence_pasture,xC1B1E8,,x9ED072,x141B8F,xC59F9C,10.0,7,12,18,0,,0,0,0,0,0,0,0,0,0,0,3,3,0,,,
STATE_BURYATIA,127,829,building_subsistence_pasture,xF5017B,,xDB6156,x9CA95C,xF45742,15.0,10,0,16,0,,24,0,0,0,0,0,0,0,0,0,16,16,0,,,
STATE_KOLYMA,1060,830,building_subsistence_pasture,xE52338,,x8FBCC5,x2671FA,x7E6390,4.0,0,0,10,0,,8,0,0,0,0,0,0,0,0,0,16,16,0,,,
STATE_AMUR,258,831,building_subsistence_pasture,x2FB8C2,x35771E,x78287D,x6F35E7,xFF3881,30.0,25,0,25,6,3118.0,20,0,0,0,0,0,0,0,0,0,18,18,0,,,
STATE_CHELYABINSK,52,832,building_subsistence_farm,x2FE367,,xC470FD,xC158DC,x16720C,42.0,95,0,16,0,,25,0,0,0,0,0,3,0,0,0,9,9,0,,,
STATE_ELIZAVETPOL,11,833,building_subsistence_pasture,x80D041,,xEE1A87,xDFB2B0,x2F7A57,35.0,10,0,12,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_STAVROPOL,25,835,building_subsistence_farm,xE0E16A,,xB3593A,x1ED727,x7685A4,100.0,0,0,14,0,,0,0,0,30,30,0,0,0,0,0,0,0,0,,,
STATE_CHUVASHIA,18,837,building_subsistence_farm,x83DB48,,xD6E65F,x811458,xE89369,45.0,0,0,25,0,,0,15,0,24,24,0,0,0,0,0,0,0,0,,,
STATE_CHERNIHIV,22,838,building_subsistence_farm,x9723F8,,xDD344F,x925213,xFB1DC5,75.0,0,0,16,0,,0,0,0,6,6,0,0,0,0,0,0,0,0,,,
STATE_NENETSIA,382,572,building_subsistence_pasture,xC9F3AE,x533140,x8F45AB,xAEC9AB,xB71DD4,5.0,0,0,13,12,3039.0,30,0,0,30,30,0,0,0,0,0,0,0,0,,,
STATE_NORTHERN_BALTIC_SEA,1,3000,,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.5,-7.0
STATE_MICRONESIAN_SEA,1,3002,,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.5,
STATE_EQUATORIAL_PACIFIC_OCEAN,1,3006,,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.5,
STATE_NORTH_PACIFIC_OCEAN,1,3011,,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.5,
STATE_SOUTHERN_OCEAN_02,1,3015,,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_GREENLAND_SEA,1,3016,,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
STATE_NORTHEAST_ATLANTIC_COAST,1,3017,,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.5,
STATE_ZANZIBAR_COAST,1,3018,,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.5,
STATE_BALTIC_ENTRANCES,1,3019,,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.5,
