key,construction_cost,profit,employment,ammunition,small_arms,artillery,tanks,aeroplanes,manowars,ironclads,grain,fish,fabric,wood,groceries,clothes,furniture,paper,services,transportation,electricity,merchant_marine,clippers,steamers,silk,dye,sulfur,coal,iron,lead,hardwood,rubber,oil,engines,steel,glass,fertilizer,tools,explosives,porcelain,meat,fruit,liquor,wine,tea,coffee,sugar,tobacco,opium,automobiles,telephones,radios,luxury_clothes,luxury_furniture,gold,fine_art
building_food_industry(pm_baking_powder+pm_cannery+pm_patent_stills+pm_manual_dough_processing),600,2050.0,6400,0,0,0,0,0,0,0,-60.0,0.0,0.0,0.0,110,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0.0,0,-10,0.0,0,0,0,-20.0,0.0,100.0,0,0,0,-55,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_cannery+pm_patent_stills+pm_automated_bakery),600,1650.0,3900,0,0,0,0,0,0,0,-60.0,0.0,0.0,0.0,110,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0.0,0,-10,0.0,-10,0,0,-20.0,0.0,100.0,0,0,0,-55,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_cannery_fish+pm_disabled_distillery+pm_manual_dough_processing),600,1400.0,5500,0,0,0,0,0,0,0,-60.0,-30.0,0.0,0.0,150,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,-30,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_cannery_fish+pm_disabled_distillery+pm_automated_bakery),600,1000.0,3000,0,0,0,0,0,0,0,-60.0,-30.0,0.0,0.0,150,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,-30,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_cannery_fish+pm_pot_stills+pm_manual_dough_processing),600,1550.0,5850,0,0,0,0,0,0,0,-60.0,-30.0,0.0,0.0,120,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,60.0,0,0,0,-55,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_cannery_fish+pm_pot_stills+pm_automated_bakery),600,1150.0,3350,0,0,0,0,0,0,0,-60.0,-30.0,0.0,0.0,120,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,60.0,0,0,0,-55,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_cannery_fish+pm_patent_stills+pm_manual_dough_processing),600,2050.0,6400,0,0,0,0,0,0,0,-60.0,-30.0,0.0,0.0,110,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0.0,0,-10,0.0,0,0,0,0.0,0.0,100.0,0,0,0,-55,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_cannery_fish+pm_patent_stills+pm_automated_bakery),600,1650.0,3900,0,0,0,0,0,0,0,-60.0,-30.0,0.0,0.0,110,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0.0,0,-10,0.0,-10,0,0,0.0,0.0,100.0,0,0,0,-55,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_vacuum_canning+pm_disabled_distillery+pm_manual_dough_processing),600,1700.0,5700,0,0,0,0,0,0,0,-50.0,-30.0,0.0,0.0,180,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,-5,0.0,0,0,0.0,0,0,0,-20.0,0.0,0.0,0,0,0,-30,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_vacuum_canning+pm_disabled_distillery+pm_automated_bakery),600,1300.0,3200,0,0,0,0,0,0,0,-50.0,-30.0,0.0,0.0,180,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,-5,0.0,0,0,0.0,-10,0,0,-20.0,0.0,0.0,0,0,0,-30,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_vacuum_canning+pm_pot_stills+pm_manual_dough_processing),600,1850.0,6050,0,0,0,0,0,0,0,-50.0,-30.0,0.0,0.0,150,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,-5,0.0,0,0,0.0,0,0,0,-20.0,0.0,60.0,0,0,0,-55,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_vacuum_canning+pm_pot_stills+pm_automated_bakery),600,1450.0,3550,0,0,0,0,0,0,0,-50.0,-30.0,0.0,0.0,150,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,-5,0.0,0,0,0.0,-10,0,0,-20.0,0.0,60.0,0,0,0,-55,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_vacuum_canning+pm_patent_stills+pm_manual_dough_processing),600,2350.0,6600,0,0,0,0,0,0,0,-50.0,-30.0,0.0,0.0,140,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,-5,0.0,0,-10,0.0,0,0,0,-20.0,0.0,100.0,0,0,0,-55,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_vacuum_canning+pm_patent_stills+pm_automated_bakery),600,1950.0,4100,0,0,0,0,0,0,0,-50.0,-30.0,0.0,0.0,140,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,-5,0.0,0,-10,0.0,-10,0,0,-20.0,0.0,100.0,0,0,0,-55,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_vacuum_canning_principle_3+pm_disabled_distillery+pm_manual_dough_processing),600,2000.0,5700,0,0,0,0,0,0,0,-50.0,-30.0,0.0,0.0,190,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,-5,0.0,0,0,0.0,0,0,0,-20.0,0.0,0.0,0,0,0,-30,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_vacuum_canning_principle_3+pm_disabled_distillery+pm_automated_bakery),600,1600.0,3200,0,0,0,0,0,0,0,-50.0,-30.0,0.0,0.0,190,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,-5,0.0,0,0,0.0,-10,0,0,-20.0,0.0,0.0,0,0,0,-30,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_vacuum_canning_principle_3+pm_pot_stills+pm_manual_dough_processing),600,2150.0,6050,0,0,0,0,0,0,0,-50.0,-30.0,0.0,0.0,160,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,-5,0.0,0,0,0.0,0,0,0,-20.0,0.0,60.0,0,0,0,-55,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_vacuum_canning_principle_3+pm_pot_stills+pm_automated_bakery),600,1750.0,3550,0,0,0,0,0,0,0,-50.0,-30.0,0.0,0.0,160,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,-5,0.0,0,0,0.0,-10,0,0,-20.0,0.0,60.0,0,0,0,-55,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_vacuum_canning_principle_3+pm_patent_stills+pm_manual_dough_processing),600,2650.0,6600,0,0,0,0,0,0,0,-50.0,-30.0,0.0,0.0,150,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,-5,0.0,0,-10,0.0,0,0,0,-20.0,0.0,100.0,0,0,0,-55,0,0,0,0,0,0,0,0,0
building_food_industry(pm_baking_powder+pm_vacuum_canning_principle_3+pm_patent_stills+pm_automated_bakery),600,2250.0,4100,0,0,0,0,0,0,0,-50.0,-30.0,0.0,0.0,150,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-10,0,0,0,-5,0.0,0,-10,0.0,-10,0,0,-20.0,0.0,100.0,0,0,0,-55,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_handsewn_clothes+pm_no_luxury_clothes+pm_traditional_looms),600,550.0,5000,0,0,0,0,0,0,0,0.0,0.0,-40.0,0.0,0,45.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_handsewn_clothes+pm_no_luxury_clothes+pm_mechanized_looms),600,350.0,3500,0,0,0,0,0,0,0,0.0,0.0,-40.0,0.0,0,45.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_handsewn_clothes+pm_no_luxury_clothes+pm_automatic_power_looms),600,50.0,2500,0,0,0,0,0,0,0,0.0,0.0,-40.0,0.0,0,45.0,0.0,0,0.0,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_handsewn_clothes+pm_craftsman_sewing+pm_traditional_looms),600,1150.0,5500,0,0,0,0,0,0,0,0.0,0.0,-25.0,0.0,0,75.0,0.0,0,0.0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_handsewn_clothes+pm_craftsman_sewing+pm_mechanized_looms),600,950.0,4000,0,0,0,0,0,0,0,0.0,0.0,-25.0,0.0,0,75.0,0.0,0,0.0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_handsewn_clothes+pm_craftsman_sewing+pm_automatic_power_looms),600,650.0,3000,0,0,0,0,0,0,0,0.0,0.0,-25.0,0.0,0,75.0,0.0,0,0.0,0,-10,0,0,0,-15,0,0,0,0,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_handsewn_clothes+pm_elastics+pm_traditional_looms),600,1550.0,6000,0,0,0,0,0,0,0,0.0,0.0,-5.0,0.0,0,115.0,0.0,0,0.0,0,0,0,0,0,-35,0,0,0,0,0,0,-10,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_handsewn_clothes+pm_elastics+pm_mechanized_looms),600,1350.0,4500,0,0,0,0,0,0,0,0.0,0.0,-5.0,0.0,0,115.0,0.0,0,0.0,0,0,0,0,0,-35,0,0,0,0,0,0,-10,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_handsewn_clothes+pm_elastics+pm_automatic_power_looms),600,1050.0,3500,0,0,0,0,0,0,0,0.0,0.0,-5.0,0.0,0,115.0,0.0,0,0.0,0,-10,0,0,0,-35,0,0,0,0,0,0,-10,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_dye_workshops+pm_no_luxury_clothes+pm_traditional_looms),600,800.0,5000,0,0,0,0,0,0,0,0.0,0.0,-40.0,0.0,0,60.0,0.0,0,0.0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_dye_workshops+pm_no_luxury_clothes+pm_mechanized_looms),600,600.0,3500,0,0,0,0,0,0,0,0.0,0.0,-40.0,0.0,0,60.0,0.0,0,0.0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_dye_workshops+pm_no_luxury_clothes+pm_automatic_power_looms),600,300.0,2500,0,0,0,0,0,0,0,0.0,0.0,-40.0,0.0,0,60.0,0.0,0,0.0,0,-10,0,0,0,0,-5,0,0,0,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_dye_workshops+pm_craftsman_sewing+pm_traditional_looms),600,1400.0,5500,0,0,0,0,0,0,0,0.0,0.0,-25.0,0.0,0,90.0,0.0,0,0.0,0,0,0,0,0,-15,-5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_dye_workshops+pm_craftsman_sewing+pm_mechanized_looms),600,1200.0,4000,0,0,0,0,0,0,0,0.0,0.0,-25.0,0.0,0,90.0,0.0,0,0.0,0,0,0,0,0,-15,-5,0,0,0,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_dye_workshops+pm_craftsman_sewing+pm_automatic_power_looms),600,900.0,3000,0,0,0,0,0,0,0,0.0,0.0,-25.0,0.0,0,90.0,0.0,0,0.0,0,-10,0,0,0,-15,-5,0,0,0,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_dye_workshops+pm_elastics+pm_traditional_looms),600,1800.0,6000,0,0,0,0,0,0,0,0.0,0.0,-5.0,0.0,0,130.0,0.0,0,0.0,0,0,0,0,0,-35,-5,0,0,0,0,0,-10,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_dye_workshops+pm_elastics+pm_mechanized_looms),600,1600.0,4500,0,0,0,0,0,0,0,0.0,0.0,-5.0,0.0,0,130.0,0.0,0,0.0,0,0,0,0,0,-35,-5,0,0,0,0,0,-10,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_dye_workshops+pm_elastics+pm_automatic_power_looms),600,1300.0,3500,0,0,0,0,0,0,0,0.0,0.0,-5.0,0.0,0,130.0,0.0,0,0.0,0,-10,0,0,0,-35,-5,0,0,0,0,0,-10,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_sewing_machines+pm_no_luxury_clothes+pm_traditional_looms),600,1200.0,5000,0,0,0,0,0,0,0,0.0,0.0,-60.0,0.0,0,100.0,0.0,0,0.0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_sewing_machines+pm_no_luxury_clothes+pm_mechanized_looms),600,1000.0,3500,0,0,0,0,0,0,0,0.0,0.0,-60.0,0.0,0,100.0,0.0,0,0.0,0,0,0,0,0,0,-10,0,0,0,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_sewing_machines+pm_no_luxury_clothes+pm_automatic_power_looms),600,700.0,2500,0,0,0,0,0,0,0,0.0,0.0,-60.0,0.0,0,100.0,0.0,0,0.0,0,-10,0,0,0,0,-10,0,0,0,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_sewing_machines+pm_craftsman_sewing+pm_traditional_looms),600,1800.0,5500,0,0,0,0,0,0,0,0.0,0.0,-45.0,0.0,0,130.0,0.0,0,0.0,0,0,0,0,0,-15,-10,0,0,0,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_sewing_machines+pm_craftsman_sewing+pm_mechanized_looms),600,1600.0,4000,0,0,0,0,0,0,0,0.0,0.0,-45.0,0.0,0,130.0,0.0,0,0.0,0,0,0,0,0,-15,-10,0,0,0,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_sewing_machines+pm_craftsman_sewing+pm_automatic_power_looms),600,1300.0,3000,0,0,0,0,0,0,0,0.0,0.0,-45.0,0.0,0,130.0,0.0,0,0.0,0,-10,0,0,0,-15,-10,0,0,0,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_sewing_machines+pm_elastics+pm_traditional_looms),600,2200.0,6000,0,0,0,0,0,0,0,0.0,0.0,-25.0,0.0,0,170.0,0.0,0,0.0,0,0,0,0,0,-35,-10,0,0,0,0,0,-10,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_sewing_machines+pm_elastics+pm_mechanized_looms),600,2000.0,4500,0,0,0,0,0,0,0,0.0,0.0,-25.0,0.0,0,170.0,0.0,0,0.0,0,0,0,0,0,-35,-10,0,0,0,0,0,-10,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_sewing_machines+pm_elastics+pm_automatic_power_looms),600,1700.0,3500,0,0,0,0,0,0,0,0.0,0.0,-25.0,0.0,0,170.0,0.0,0,0.0,0,-10,0,0,0,-35,-10,0,0,0,0,0,-10,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_electric_sewing_machines+pm_no_luxury_clothes+pm_traditional_looms),600,1500.0,5000,0,0,0,0,0,0,0,0.0,0.0,-60.0,0.0,0,140.0,0.0,0,0.0,0,-10,0,0,0,0,-20,0,0,0,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_electric_sewing_machines+pm_no_luxury_clothes+pm_mechanized_looms),600,1300.0,3500,0,0,0,0,0,0,0,0.0,0.0,-60.0,0.0,0,140.0,0.0,0,0.0,0,-10,0,0,0,0,-20,0,0,0,0,0,0,0,0.0,0,0,0.0,-15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_electric_sewing_machines+pm_no_luxury_clothes+pm_automatic_power_looms),600,1000.0,2500,0,0,0,0,0,0,0,0.0,0.0,-60.0,0.0,0,140.0,0.0,0,0.0,0,-20,0,0,0,0,-20,0,0,0,0,0,0,0,0.0,0,0,0.0,-15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_electric_sewing_machines+pm_craftsman_sewing+pm_traditional_looms),600,2100.0,5500,0,0,0,0,0,0,0,0.0,0.0,-45.0,0.0,0,170.0,0.0,0,0.0,0,-10,0,0,0,-15,-20,0,0,0,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_electric_sewing_machines+pm_craftsman_sewing+pm_mechanized_looms),600,1900.0,4000,0,0,0,0,0,0,0,0.0,0.0,-45.0,0.0,0,170.0,0.0,0,0.0,0,-10,0,0,0,-15,-20,0,0,0,0,0,0,0,0.0,0,0,0.0,-15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_electric_sewing_machines+pm_craftsman_sewing+pm_automatic_power_looms),600,1600.0,3000,0,0,0,0,0,0,0,0.0,0.0,-45.0,0.0,0,170.0,0.0,0,0.0,0,-20,0,0,0,-15,-20,0,0,0,0,0,0,0,0.0,0,0,0.0,-15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_electric_sewing_machines+pm_elastics+pm_traditional_looms),600,2500.0,6000,0,0,0,0,0,0,0,0.0,0.0,-25.0,0.0,0,210.0,0.0,0,0.0,0,-10,0,0,0,-35,-20,0,0,0,0,0,-10,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_electric_sewing_machines+pm_elastics+pm_mechanized_looms),600,2300.0,4500,0,0,0,0,0,0,0,0.0,0.0,-25.0,0.0,0,210.0,0.0,0,0.0,0,-10,0,0,0,-35,-20,0,0,0,0,0,-10,0,0.0,0,0,0.0,-15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_textile_mill(pm_electric_sewing_machines+pm_elastics+pm_automatic_power_looms),600,2000.0,3500,0,0,0,0,0,0,0,0.0,0.0,-25.0,0.0,0,210.0,0.0,0,0.0,0,-20,0,0,0,-35,-20,0,0,0,0,0,-10,0,0.0,0,0,0.0,-15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_furniture_manufactory(pm_handcrafted_furniture+pm_no_luxuries+pm_automation_disabled),600,550.0,5000,0,0,0,0,0,0,0,0.0,0.0,-10.0,-30.0,0,0.0,45.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_furniture_manufactory(pm_handcrafted_furniture+pm_no_luxuries+pm_watertube_boiler_building_furniture_manufactory),600,200.0,3500,0,0,0,0,0,0,0,0.0,0.0,-10.0,-30.0,0,0.0,45.0,0,0.0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_furniture_manufactory(pm_handcrafted_furniture+pm_no_luxuries+pm_rotary_valve_engine_building_furniture_manufactory),600,50.0,3000,0,0,0,0,0,0,0,0.0,0.0,-10.0,-30.0,0,0.0,45.0,0,0.0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_furniture_manufactory(pm_handcrafted_furniture+pm_no_luxuries+pm_assembly_lines_building_furniture_manufactory),600,0.0,2000,0,0,0,0,0,0,0,0.0,0.0,-10.0,-30.0,0,0.0,45.0,0,0.0,0,-5,0,0,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_furniture_manufactory(pm_handcrafted_furniture+pm_luxury_furniture+pm_automation_disabled),600,1600.0,5500,0,0,0,0,0,0,0,0.0,0.0,-10.0,-15.0,0,0.0,70.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_furniture_manufactory(pm_handcrafted_furniture+pm_luxury_furniture+pm_watertube_boiler_building_furniture_manufactory),600,1250.0,4000,0,0,0,0,0,0,0,0.0,0.0,-10.0,-15.0,0,0.0,70.0,0,0.0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_furniture_manufactory(pm_handcrafted_furniture+pm_luxury_furniture+pm_rotary_valve_engine_building_furniture_manufactory),600,1100.0,3500,0,0,0,0,0,0,0,0.0,0.0,-10.0,-15.0,0,0.0,70.0,0,0.0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_furniture_manufactory(pm_handcrafted_furniture+pm_luxury_furniture+pm_assembly_lines_building_furniture_manufactory),600,1050.0,2500,0,0,0,0,0,0,0,0.0,0.0,-10.0,-15.0,0,0.0,70.0,0,0.0,0,-5,0,0,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_furniture_manufactory(pm_handcrafted_furniture+pm_precision_tools+pm_automation_disabled),600,2300.0,6000,0,0,0,0,0,0,0,0.0,0.0,-10.0,-5.0,0,0.0,100.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_furniture_manufactory(pm_handcrafted_furniture+pm_precision_tools+pm_watertube_boiler_building_furniture_manufactory),600,1950.0,4500,0,0,0,0,0,0,0,0.0,0.0,-10.0,-5.0,0,0.0,100.0,0,0.0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0.0,0,0,0.0,-15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_furniture_manufactory(pm_handcrafted_furniture+pm_precision_tools+pm_rotary_valve_engine_building_furniture_manufactory),600,1800.0,4000,0,0,0,0,0,0,0,0.0,0.0,-10.0,-5.0,0,0.0,100.0,0,0.0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0.0,0,0,0.0,-15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_furniture_manufactory(pm_handcrafted_furniture+pm_precision_tools+pm_assembly_lines_building_furniture_manufactory),600,1750.0,3000,0,0,0,0,0,0,0,0.0,0.0,-10.0,-5.0,0,0.0,100.0,0,0.0,0,-5,0,0,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0.0,-15,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_furniture_manufactory(pm_lathe+pm_no_luxuries+pm_automation_disabled),600,950.0,5000,0,0,0,0,0,0,0,0.0,0.0,-10.0,-30.0,0,0.0,65.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,-5,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_furniture_manufactory(pm_lathe+pm_no_luxuries+pm_watertube_boiler_building_furniture_manufactory),600,600.0,3500,0,0,0,0,0,0,0,0.0,0.0,-10.0,-30.0,0,0.0,65.0,0,0.0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_furniture_manufactory(pm_lathe+pm_no_luxuries+pm_rotary_valve_engine_building_furniture_manufactory),600,450.0,3000,0,0,0,0,0,0,0,0.0,0.0,-10.0,-30.0,0,0.0,65.0,0,0.0,0,0,0,0,0,0,0,0,-10,0,0,0,0,0,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
building_furniture_manufactory(pm_lathe+pm_no_luxuries+pm_assembly_lines_building_furniture_manufactory),600,400.0,2000,0,0,0,0,0,0,0,0.0,0.0,-10.0,-30.0,0,0.0,65.0,0,0.0,0,-5,0,0,0,0,0,0,0,0,0,0,0,-5,0.0,0,0,0.0,-10,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
